ts,service,incident_id,burn_5x,burn_1x
2026-09-14 00:25:45.679608832,search-api,INC-0032,0.23524,0.0195
2026-09-14 00:30:45.679608832,search-api,INC-0032,0.24133,0.06687
2026-09-14 00:35:45.679608832,search-api,INC-0032,0.56959,0.00853
2026-09-14 00:40:45.679608832,search-api,INC-0032,0.61,0.00617
2026-09-14 00:45:45.679608832,search-api,INC-0032,0.09354,0.00758
2026-09-14 00:50:45.679608832,search-api,INC-0032,0.7107,0.02019
2026-09-14 00:55:45.679608832,search-api,INC-0032,0.07625,0.02306
2026-09-14 01:00:45.679608832,search-api,INC-0032,0.04584,0.02049
2026-09-14 01:05:45.679608832,search-api,INC-0032,0.02719,0.00485
2026-09-14 01:10:45.679608832,search-api,INC-0032,0.02021,0.00419
2026-09-14 01:15:45.679608832,search-api,INC-0032,0.01739,0.00152
2026-09-14 01:20:45.679608832,search-api,INC-0032,0.03209,0.0006
2026-09-14 01:25:45.679608832,search-api,INC-0032,0.02827,0.018
2026-09-14 01:30:45.679608832,search-api,INC-0032,0.03559,0.00158
2026-09-14 01:35:45.679608832,search-api,INC-0032,0.01548,0.00101
2026-09-14 01:40:45.679608832,search-api,INC-0032,0.03683,0.00579
2026-09-14 01:45:45.679608832,search-api,INC-0032,0.05753,0.0083
